source,target,Weight
车行天下汽车城北,青龙村(照青路),2
车行天下汽车城南,车行天下汽车城北,2
车辆管理所,昌宏路口(经邮路),1
边防路口(滇池路),大坝村,2
边防路口(滇池路),河尾村,5
边防路口(滇池路),滇池路口(海宏路),1
边防路口(西福路),新河村口,3
过磅房,郊野公园,1
过磅房岔口,郊野公园,1
迎宾路,大都购物中心(彩云北路),1
迎春苑,惜春苑,2
迎春苑,茗春苑,1
迎海路,怡景路,1
迎海路,海埂大坝车场,2
近华浦路口,小西门远郊车场(下客处),1
近华浦路口,潘家湾,1
近华浦路口(云山路),丹霞路口(西园路),1
近华浦路口(云山路),春苑小区,1
近华浦路口(云山路),碧鸡名城1号站,1
近华浦路口(云山路),秋苑小区(兴苑路),1
近华浦路口(人民西路),西园路口,4
近华浦路口(人民西路),西苑立交桥,1
远泽物流园(阿里巴巴),张家坡村西口,1
通源路,通源路口,2
通源路口,春江路,1
通源路口,林肯公园(丰江路),1
通源路口(司家营街),司家营中段,1
通源路口(司家营街),司家营街口(严家山路),1
逸华路口(华晨路),张家庙西,1
逸园,翔盛园,1
逸康路口(金湖路),前兴路口(广福路),1
逸康路口(金湖路),广福路口(前兴路),4
逸雅路口(华晨路),逸雅路口(金湖路),2
逸雅路口(金湖路),苏家地(金湖路),1
逸雅路口(金湖路),逸康路口(金湖路),4
邬小村(日新中路),前卫西路口(日新中路),1
邬小村(日新中路),杨家地(日新中路),3
邬小村(日新中路),省高院南口,1
邬小村(日新中路),陈顾村,3
邬小村(陆家路),广福路口(陆家路),1
邬小村(陆家路),湖畔之梦小区,1
郊野公园,玉案山路中段,1
郊野公园,筇竹寺,2
郑家河村,陆家村(西福路),2
郭家凹,东三环路口(寺瓦路),1
郭家凹,东三环路口(金瓦路),1
郭家凹,金沙路口,3
郭家凹,金瓦路口(金瓦巷),2
都林街口(月虹路),上可乐村口(驼峰街),1
野生动物园路口,云南野生动物园,2
野生动物拯救中心,黄龙箐,1
金光大道物流城,昆石高速公路管理处,1
金兰路,怡康新村,1
金兰路,金兰路口(前卫西路),1
金兰路口(前卫西路),官庄村(前卫西路),1
金兰路口(前卫西路),马洒营(二环南路),1
金城花园,大渔路口(碧鸡路),1
金夏路,金实小区,2
金安小区,霖雨桥(北京路),3
金安小区,霖雨桥(霖雨路),4
金安小区,霖雨桥东,1
金实小区,金菊路口(金实路),2
金实西区(江东花园北路),月牙塘小区南门,2
金家山,羊仙坡,1
金山路口(石龙路),大梨园路口(石龙路),1
金山路口(石龙路),王家营(石龙路),1
金川路口,沙河路口(海屯路),1
金川路口(景文西街),金川路口(王筇路),1
金川路口(海屯路),商院路口(海屯路),1
金川路口(海屯路),沙河路口(海屯路),2
金川路口(王筇路),沙河路口(王筇路),2
金川路口(陈家营路),沙河路口(陈家营路),2
金康园,金江路口(万华路),1
金星东门,金江路,1
金星地铁站B口,万源路,1
金星地铁站B口,金星立交桥西口(颐华路),1
金星立交桥,万源路,1
金星立交桥,北辰大道路口(北京路),6
金星立交桥,温馨家园(金色大道),1
金星立交桥,金星地铁站B口,1
金星立交桥西口(二环北路),二环北路口(水岸路),1
金星立交桥西口(二环北路),金康园,1
金星立交桥西口(二环北路),金星立交桥,1
金星立交桥西口(颐华路),北京路口(白云路),1
金星立交桥西口(颐华路),金星立交桥西口(二环北路),1
金星西门,金夏路,1
金柳西路口,海埂别墅区,1
金柳西路口(红塔西路),红塔西路,1
金殿(穿金路口),沣源路东段,2
金殿大坝,金殿公园北门,1
金殿大坝,金殿车场,1
金殿车场,穿金路北段,1
金殿车场,金林碧水小区南门,1
金殿车场,金殿大坝,1
金水湾,金殿大坝,1
金水湾小区(小康大道),北仓村,6
金水湾小区(小康大道),银河星辰花园(小康大道),3
金水湾小区(小康大道),银河星辰花园北门,1
金江小区,羊肠村(北京路),5
金江小区,羊肠村地铁站(红园路),1
金江小区,霖雨桥(霖雨路),1
金江路,金星西门,1
金江路口(万华路),万华路口(白云路),1
金江路口(万华路),金星立交桥西口(二环北路),1
金沙小区,虹桥路口(金瓦路),2
金沙路口,虹桥路口(金瓦路),2
金沙路口,郭家凹,4
金沙路口,金瓦路口(虹桥路),1
金湖路口(海文路),平和花园小区,1
金湖路口(环湖东路),环湖东路口(金湖路),2
金湖路口(环湖东路),范家村(环湖东路),1
金湖路口(逸华路),逸康路口(金湖路),1
金源购物中心,世纪城车场,2
金源购物中心,晓东村北,1
金源购物中心,茗春苑,1
金源购物中心,雨龙村(彩云北路),1
金牛小区,严家地(西园路),3
金牛小区,市体育馆(环城西路),1
金牛小区,昆明冠生园(严家地),1
金牛小区,滇池路口(环城西路),2
金牛小区,老年活动中心,6
金牛小区,西华小区(西园路),1
金牛小区,金牛小区南门,1
金牛小区南门,怡康新村,2
金牛小区南门,老年活动中心,1
金瓦路,太平村(虹桥路),1
金瓦路,水木山居小区(金马路),1
金瓦路,虹桥路口(金瓦路),1
金瓦路,金瓦路口(太平路),1
金瓦路,金瓦路口(虹桥路),1
金瓦路口(东三环),世博园,1
金瓦路口(东三环),归十路口,1
金瓦路口(东三环),白沙河,1
金瓦路口(东三环),金色交响小区南口,2
金瓦路口(东三环),长地埂村(东三环),1
金瓦路口(太平路),东骧神骏小区二期,1
金瓦路口(太平路),建工三村,1
金瓦路口(景润路),紫沙路口(景润路),2
金瓦路口(景润路),金瓦路口(金瓦路),1
金瓦路口(虹桥路),建工三村,1
金瓦路口(虹桥路),王大桥,7
金瓦路口(虹桥路),虹桥路口(金瓦路),2
金瓦路口(虹桥路),金瓦路,1
金瓦路口(金瓦巷),金瓦路口(东三环),1
金瓦路口(金瓦巷),金色交响家园小区,2
金瓦路口(金瓦路),东郊黄土坡,1
金色交响家园小区,金瓦路口(金瓦巷),1
金色交响小区南口,白沙街,2
金菊路东段,金锡路口(金菊路),1
金菊路中段,金菊路口(金实路),2
金菊路口(金实路),北京路口(北辰大道),2
金菊路口(金实路),北辰小区(北辰中路),2
金菊路口(金锡路),金菊路中段,1
金锡路,金菊路口(金锡路),1
金锡路口(金菊路),金菊路中段,1
金马后村,小高坡村,1
金马坊,塘子巷(拓东路),1
金马坊,巡津街,1
金马坊,拓东路,1
金马坊,靖国路口,6
金马寺(东风东路),东骧神骏小区(东风东路),2
金马寺(东风东路),水木山居小区(金马路),2
金马寺(东风东路),金马立交桥(东风东路),4
金马村,水库,1
金马村,海子村(新320国道),1
金马村,金马后村,1
金马立交桥(东风东路),二环东路,1
金马立交桥(东风东路),大树营地铁站,5
金马立交桥(东风东路),金马寺(东风东路),4
金马立交桥(东风东路),金马立交桥(东风东路)(西行),1
金马立交桥(东风东路)(西行),大树营地铁站,1
金马立交桥北口(二环东路),金马立交桥(东风东路),1
金马路东段,天文台(金马路),1
金马路东段,新农村,2
金马路东段,金马路中段,2
金马路中段,凉亭村,2
金马路中段,新农村,1
金马路中段,金马路东段,2
金鼎园,普吉路南口,1
金鼎园,虹山新村,3
金鼎园,黄土坡,1
金鼎园,黄土坡后街,1
金鼎园,黄土坡立交桥北口,1
鑫园小区,丰宁小区,2
鑫园小区,茭菱路西口,2
铁公鸡物流城,向阳路口(宏锡路),1
铂金大道,北市区车场,1
铂金大道,招呼站,4
铂金大道,铂金大道路口(穿金路),1
铂金大道路口(穿金路),世博花园酒店,1
铂金大道路口(穿金路),昆曲岔口,1
铂金大道路口(穿金路),穿金路北段,8
银河北庭小区西门,银河北庭小区,1
银河星辰花园(小康大道),实力郡城(小康大道),3
银河星辰花园(小康大道),金水湾小区(小康大道),6
银河星辰花园北门,银河北庭小区西门,1
银海森林小区,银苑小区(日新路),1
银海森林小区(日新路),小街(官南大道),1
银海森林小区(日新路),银苑小区(日新路),8
银海森林小区(日新路),锦苑花园(日新东路),7
银苑小区,银海森林小区(日新路),1
银苑小区(日新路),双桥村,4
银苑小区(日新路),宝海路口(日新路),4
银苑小区(日新路),银海森林小区(日新路),6
锦绣大街口(春融东路),宝珠街口(春融东路),1
锦绣大街口(春融东路),市委(春融东路),1
锦绣大街口(景明北路),吴家营(景明北路),1
锦绣大街口(景明北路),宝珠街口(景明北路),1
锦苑花园,南坝路,1
锦苑花园,小街(官南大道),2
锦苑花园,福达路口(官南大道),4
锦苑花园,银海森林小区(日新路),2
锦苑花园(日新东路),佳湖花园(日新东路),5
锦苑花园(日新东路),关上(日新路),1
锦苑花园(日新东路),小街(宏德街),1
锦苑花园(日新东路),小街(官南大道),1
锦苑花园(日新东路),理想小镇小区(希望路),2
锦苑花园(日新东路),银海森林小区(日新路),1
锦苑花园(日新东路),锦苑花园,3
长地埂村(东三环),呼马山(东三环),2
长地埂村(东三环),西南林业大学东门(东三环),3
长地埂村(东三环),铂金大道路口(穿金路),1
长坡,高峣立交桥(招呼站),1
长坡二村,长坡村委会,1
长坡村委会,下华哨,1
长村,昆船大道路口(贵昆路),1
长村(长润街),民航路口(长润街),1
长村路口(长润街),长村(长润街),1
长水国际机场(航站楼B1层),悦航酒店,1
长水新村,中宁街,1
长水新村,云桥村,1
长水机场航站楼,悦航酒店,1
长水航城小区,环港东路口,1
长水航城小区,长水航城小区(招呼站),1
长水航城小区,长水航城小区西,1
长水航城小区(招呼站),招呼站,1
长水航城小区(新320国道),张家坡南(新320国道),2
长水航城小区(新320国道),招呼站,1
长水航城小区西,招呼站,1
长水航城小区西,长水航城小区,1
长水航城木藤苑,长水航城水禾苑,1
长水航城水禾苑,长水航城苜蓿苑,1
长水航城苜蓿苑,长水航城凌霄苑,1
长润街,五里多村,1
长青路口(金江路),金呈北泰花园小区,1
长风路口(渔博路),博欣路东口,1
长风路口(渔博路),博欣路口(渔博路),1
长风路口(渔博路),渔博路口(博欣路),1
防腐厂,碧鸡关,1
阳光果香小区(学府路),冶金学校,2
阳光果香小区(学府路),景秀庄园小区(虹山东路),1
阳光果香小区(学府路),虹山新村,6
阳光花园小区(日新西路),昆明市地方海事局(西三环),1
阳光花园小区(日新西路),正和小区,1
阳光花园小区(日新西路),阳光花园小区(阳光中路),1
阳光花园小区(阳光中路),云检培训中心,3
阳光花园小区(阳光中路),柳苑,3
阿依村,大板桥地铁站,2
阿依村,文博路口,2
阿依村,电杆厂,2
阿依村,金马村,1
阿依村(西冲段),阿依村南,1
阿依村南,西冲小学,1
阿依村口,大板桥地铁站,1
阿拉办事处,大石坝,1
阿拉办事处,小石坝中段,1
陆家村(西福路),边防路口(西福路),2
陆家路口(河宏路),广福路口(陆家路),1
陈家庄,向化村(双凤路),1
陈家庄,时代风华小区(官南大道),2
陈家营路口(小屯路),王筇路口(小屯路),1
陈家营路口(玉峰路),普惠园(玉峰路),1
陈家营路口(玉峰路),玉峰路口(陈家营路),2
陈家营路口(金川路),云南省阜外医院(沙河北路),1
陈家营路口(金川路),金川路口(陈家营路),1
陈顾村,前卫西路口(日新中路),1
陈顾村,河宏路口(前卫西路),2
陡坡村,普吉收费站,1
陡普鲁居委会,厂阿公路岔口,1
陶李村,曹家桥,1
雅春苑,咏春苑,1
雍锦世家,丰江路口(司家营街),1
雍锦世家(严家山路),雍锦世家,1
雨树上村,龙江西路中段,1
雨树下村,龙江西路口(昆澜街),1
雨花公交枢纽站,彩云南路口(景明南路),2
雨花公交枢纽站,昆三中(春融东路),1
雨花公交枢纽站,月华街,1
雨花公交枢纽站(彩云南路),彩云南路口(景明南路),1
雨花公交枢纽站(彩云南路),新区会堂(春融街),1
雨花公交枢纽站(彩云南路),昆三中(春融东路),1
雨花村,园宝村(雨花路),1
雨花路,月华街,1
雨花路,雨花路(医科大学),1
雨花路(中医学院),雨花路(艺术学院),1
雨花路(医科大学),医科大学北门,1
雨花路(医科大学),雨花路(中医学院),1
雨花路口(月华街),雨花路,1
雨花路口(长风路),长风路口(渔博路),1
雨龙村(彩云北路),名宅东辰苑(雨龙路),2
雨龙村(彩云北路),昆岭路口(云大西路),1
雨龙村(彩云北路),昌宏路口(彩云北路),2
雨龙村(彩云北路),织布营,3
雨龙村(彩云北路),雨龙村(昆洛路),1
雨龙村(昆洛路),红外路西口,2
雨龙村(永中路),晓东村,1
雨龙村(永中路),雨龙村口(永中路),2
雨龙村口(永中路),雨龙村(彩云北路),2
雨龙村口(永中路),雨龙村(永中路),1
雨龙路,关通路口(雨龙路),1
雨龙路,彩云北路口(雨龙路),1
霖雨桥(北京路),北市区车场,1
霖雨桥(北京路),金江小区,6
霖雨桥(霖雨路),月牙塘小区,3
霖雨桥(霖雨路),耀龙康城,5
霖雨桥(霖雨路),霖雨路,1
霖雨桥东,江东花城,1
霖雨桥东,霖雨桥(北京路),1
霖雨桥东,霖雨桥(霖雨路),4
霖雨桥东,霖雨路口(通源路),2
霖雨路,月牙塘小区,1
霖雨路,霖雨桥(北京路),1
霖雨路口(通源路),通源路,2
青云街,云南大学(青云街),1
青云街,圆通街,2
青年路,交三桥(人民东路),1
青年路,南太桥(青年路),3
青年路,圆通山,3
青年路,穿心鼓楼(穿金路),1
青年路口(威远街),正义路步行街,1
青教公寓,云艺运动场,1
青松路,青松路中段,1
青松路中段,白杨路口(青松路),1
青松路中段,茨坝正街路口,1
青松路口(沣源路),实力郡城(小康大道),2
青松路口(沣源路),小康大道路口(沣源路),1
青松路口(沣源路),蒜村(青松路),1
青沙路口(景润路),白沙润园小区,1
青沙路口(景润路),白沙润园小区北,2
青青小镇,前卫西路口(河宏路),1
青青小镇,广福路口(前卫西路),1
青青小镇,湖畔之梦小区,1
青青小镇(前卫西路),前卫西路口(河宏路),1
青青小镇(前卫西路),湖畔之梦小区,1
青龙山,东部公交枢纽站,3
青龙山,青龙村(金瓦路),3
青龙村,东部公交枢纽站,1
青龙村,虹桥立交桥东口,1
青龙村(照青路),东部公交枢纽站,3
青龙村(照青路),青龙山,3
青龙村(金瓦路),花之城广场,6
青龙水库,半路街,1
青龙水库,大普吉村(普吉路),1
靖国路口,弥勒寺(西坝路),1
靖国路口,弥勒寺(西昌路),5
靖国路口,金马坊,3
韶光街西口,回回营东,1
顺通大道,经景路口(云内动力北),1
颐园小区(白云路),北京路口(白云路),2
颐园小区(白云路),王旗营(白云路),3
颐园小区(白云路),白云路口(北京路),1
颐惠园小区,新龙路口(龙溪路),1
颐明园,园宝村(云南白药街),1
马家堆,加州枫景小区,4
马家堆,大观楼南园,2
马家堆,西华园(西福路),1
马村立交桥,上马村,2
马村立交桥,龙泉住宅区,6
马洒营(二环南路),官南立交桥(二环南路),1
马洒营(二环南路),福海立交桥东,1
马澄路口(马金铺路),高登村,1
马街,招呼站,1
马街,益宁路口,1
马街,益宁路口(兴苑路),1
马街,西部客运站(昆州路),1
马街,马街(春雨路),1
马街(春雨路),大渔路地铁站,1
马街(春雨路),大渔路地铁站(春雨路),1
马街(春雨路),益宁路口,1
马街(春雨路),益宁路口(春雨路),3
马街(春雨路),马街,1
马街(春雨路),马街村,1
马街上村,城市山小区,1
马街上村,马街中村口,2
马街中村口,马街上村,1
马街中村口,马街中村,1
马街南路口(马街中路),西苑浦路口(马街中路),1
马街村,白沙路口,1
马街村(春雨路),大渔路地铁站(春雨路),3
马郎,招呼站,1
马鞍山,猫猫箐村,1
马鞍山北,东站(环城东路),1
马鞍山北,招呼站,1
马鞍山北,捞鱼河公园,2
马鞍山北,石城村(招呼站),1
马鞍山北,菊花村,1
驼峰街口(彩云南路),二号楼(和谐路),2
驼峰街口(彩云南路),朝云街口(谊康北路),1
驼峰街口(彩云南路),联大街地铁站(彩云南路),1
高地村东,双村东,1
高家庄,贝丘街口(高新大道),3
高家庄,高新大道临时站,1
高峣,碧鸡关,1
高峣,马鞍山,1
高峣,高峣村,1
高峣村,武警医院,1
高峣立交桥(招呼站),明波建材灯具市场,1
高庙村,螺蛳湾仓储区,1
高教巷口(龙泉路),岗头村,6
高教巷口(龙泉路),龙泉住宅区,2
高新区管委会(科新路),水逸康桥小区(科高路),1
高新区管委会(科新路),科园路口(科新路),1
高新区管委会(科高路),新光巷口(科高路),1
高新区管委会(科高路),水逸康桥小区(科高路),1
高新区管委会(科高路),科新路口(海源北路),1
高新区管委会(马金铺),梁峰路口(生物谷街),1
高新区车场,洪家营,2
高新区车场,澳霖公寓(海源中路),2
高新区车场,科锦路,1
高新大道,渔博路口(博欣路),1
高新大道,高家庄,3
高新大道临时站,高新大道,1
高新大道路口(生物谷街),化城南口,1
高新大道路口(马澄路),马澄路口(马金铺路),1
高朱村,时代年华小区(年华街),1
高朱村,杨家路口(金广路),1
高楼房村,拓翔路口(春漫大道),1
魁星街口(塔山路),梁峰路口(魁星街),1
魁星街口(塔山路),贝丘街口(塔山路),1
鱼翅路口,西苑立交桥南口,1
鱼翅路口(二环西路),省粮油批发市场,1
鲜花大道路口,大渔路口(碧鸡路),1
鲜花大道路口,苏家村(碧鸡路),1
鸣泉村(昌宏路),彩云北路口(昌宏路),2
鸣泉村(昌宏路),昆岭路口(云大西路),1
鸣泉村(昌宏路),经开路口(昌宏路),2
鸿翔路51号,景明北路口(鸿翔路),1
鸿运小区,明河路东口,2
麦冲村,大箐,1
麻园(滇缅大道),昆医附二院,2
麻园(滇缅大道),虹山南路口(滇缅大道),7
麻园(滇缅大道),黄土坡,5
麻园(滇缅大道),黄土坡后街,2
麻园(科业路),二环西路口(科医路),1
麻园(科业路),省社科联(二环西路),1
麻园2(滇缅大道),昆医附二院,1
麻莪村(昆洛路),云福路口(昆洛路),1
麻莪村(昆洛路),林溪路西段,1
黄土坡,普吉路口(滇缅大道),8
黄土坡,海源中路口,1
黄土坡,金鼎园,1
黄土坡,麻园(滇缅大道),1
黄土坡,黄土坡后街,1
黄土坡,黄土坡立交桥西口,7
黄土坡后街,普吉路南口,3
黄土坡后街,金鼎园,1
黄土坡后街,麻园(滇缅大道),2
黄土坡后街,黄土坡,8
黄土坡后街,黄土坡车场,1
黄土坡立交桥北口,小屯立交桥西口,1
黄土坡立交桥北口,黄土坡,3
黄土坡立交桥西口,国际花园(海源北路),2
黄土坡立交桥西口,海源中路口(滇缅大道),6
黄土坡立交桥西口,科锦路口(二环西路),1
黄土坡立交桥西口,黄土坡,3
黄土坡立交桥西口,黄土坡后街,1
黄龙山饲料厂,武警二支队,1
黄龙箐,麦冲村,1
黑土凹(金马路),东骧神骏小区(东风东路),5
黑土凹(金马路),凉亭(金马路),2
黑林铺,昆瑞路,1
黑林铺,昌源路口(滇缅大道),1
黑林铺(滇缅大道),假日城市小区(滇缅大道),5
黑林铺(滇缅大道),滇缅大道西段,5
黑林铺(黑林铺前街),昆富路,2
黑林铺前街口,西三环路口(班庄村),1
黑筇段路口,海源寺,1
黑龙潭,干休所,3
鼓楼路,圆通山,3
鼓楼路,小菜园立交桥,4
鼓楼路,小菜园立交桥5,1
鼓楼路,张官营南口,1
鼓楼路1,圆通山,1
龙井街口(五一路),景星公园,1
龙华路口(昙华路),昙华路北段,1
龙头街,北京路口(沣源路),1
龙头街,北部公交枢纽站,6
龙头街,北部公交枢纽站(沣源路),1
龙头街,北部汽车客运站,3
龙庆头村,李子坪,1
龙庆贰村,独秧田,1
龙江西路中段,沣源路口(龙江西路),1
龙江西路口(农科北路),招呼站,1
龙江西路口(农科北路),昆明铣床厂,1
龙江西路口(昆澜街),昆明瀑布公园,1
龙江路口(红锦路),北市区车场,1
龙泉住宅区,马村立交桥,2
龙泉住宅区,高教巷口(龙泉路),6
龙泉路口(沣源路),蒜村(沣源路),2
龙湖路口(小梨园路),江山路口(小梨园路),1
龙湖路口(小梨园路),金山路口(石龙路),1
龙潭,小厂村,1
龙翔街,省图书馆,1
龙辉路,玉缘路口(龙辉路),2
龙辉路口(玉缘路),义路村口(玉缘路),2
龙辉路口(玉缘路),玉缘路口(顺通大道),1
龙门村(湖滨路),海埂旅游索道站,1
龙院新村,商院路口(海屯路),3
龙院新村,海屯路口(慧谷路),1
龙院村,慧谷路口(海屯路),2
龙院村,海屯路口(慧谷路),1
龙马村(云秀路),海宝岔口,1
龙马村(云秀路),龙马社区居委会,4
龙马村(珥季路),半岛车场,1
龙马村(珥季路),龙马村东(珥季路),1
龙马村东(珥季路),中航城(珥季路),1
龙马村东(珥季路),龙马村(珥季路),1
龙马社区居委会,中营(云秀路),4
龙马社区居委会,龙马村(云秀路),1
