Number,bus_Name,bus_Stop,busstop_Longitude,busstop_Latitude,distance_m_,straight_Distance,busstop_Longitude84,busstop_Latitude84,straight_Distance_HeadToTail,distance,basic_price,total_price,start_time,end_time,company
103,128路(昆明玉器城(欣玉路)--北市区车场),花渔沟北段,102.744392,25.156033,558,364,102.7429038,25.15897006,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),花渔沟中段,102.744606,25.154432,179,179,102.7431177,25.1573691,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),花渔沟南段,102.743019,25.15004,541,514,102.741532,25.15297773,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),植物园,102.742584,25.146385,420,409,102.7410975,25.14932308,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),蓝桉路口,102.745438,25.140009,783,765,102.7439495,25.14294681,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),黑龙潭,102.747405,25.136949,433,394,102.7459153,25.13988672,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),干休所,102.74778,25.134466,310,279,102.7462901,25.13740386,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),农业大学,102.746468,25.127192,824,820,102.7449792,25.13013053,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),实力郡城(小康大道),102.742424,25.120625,847,836,102.7409383,25.12356491,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),银河星辰花园(小康大道),102.740173,25.117357,431,428,102.7386894,25.12029792,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),金水湾小区(小康大道),102.737122,25.112465,625,625,102.7356415,25.11540765,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),北仓村,102.735229,25.108377,495,493,102.7337506,25.11132099,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),华龙人家小区,102.731789,25.109453,403,366,102.7303146,25.11239905,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),红云小区,102.729095,25.107449,473,351,102.7276241,25.11039719,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),右营村,102.727722,25.104485,357,357,102.7262531,25.10743455,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),红康路,102.727264,25.10161,384,323,102.7257958,25.10456018,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
103,128路(昆明玉器城(欣玉路)--北市区车场),北市区车场,102.728967,25.100239,254,229,102.7274965,25.10318792,7246.1,10.03405,1,2,600,2100,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),逸雅路口(华晨路),102.709831,24.971437,0,0,102.7083962,24.97442141,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),逸雅路口(金湖路),102.70533,24.97181,626,456,102.7039043,24.97480083,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),逸康路口(金湖路),102.705162,24.977314,613,612,102.7037364,24.98030438,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),广福路口(前兴路),102.705025,24.980049,304,304,102.7035997,24.98303924,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),商汇路口(前兴路),102.705195,24.983806,420,418,102.7037692,24.98679551,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),大庄村(前兴路),102.706536,24.989301,627,626,102.7051073,24.99228783,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),前旺路,102.709274,24.993538,667,546,102.7078396,24.99652039,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),理想小镇小区(希望路),102.712471,24.993849,379,324,102.7110304,24.99682704,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),佳湖花园(日新东路),102.713346,24.999206,698,602,102.7119036,25.00218224,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),锦苑花园(日新东路),102.718933,25.000137,574,572,102.7174807,25.00310642,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),锦苑花园,102.721901,25.003273,671,459,102.7204437,25.00623886,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),福达路口(官南大道),102.721385,25.005595,263,263,102.7199285,25.0085611,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),永平路口(南坝路),102.715569,25.018885,1636,1590,102.714122,25.02185606,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),南坝路,102.715295,25.021228,264,262,102.7138484,25.02419911,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),巡津街,102.715516,25.030295,1094,1008,102.7140687,25.03326477,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),得胜桥(青年路),102.716675,25.035074,569,544,102.7152255,25.03804182,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),南太桥(青年路),102.716125,25.038948,435,434,102.7146764,25.04191603,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),小花园(青年路),102.715561,25.043255,483,482,102.7141133,25.04622322,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),青年路,102.714951,25.047501,476,476,102.7135043,25.05046949,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),圆通山,102.714882,25.051516,449,446,102.7134353,25.05448413,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),鼓楼路,102.7117,25.055065,569,508,102.7102591,25.05803683,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),小菜园立交桥,102.709648,25.06098,756,689,102.7082109,25.06395397,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),小菜园,102.709145,25.065674,528,524,102.7077088,25.06864817,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),下马村(龙泉路),102.70929,25.069317,406,405,102.7078534,25.07229059,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),上马村,102.711792,25.075468,734,729,102.7103503,25.07843756,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),马村立交桥,102.714714,25.079887,574,573,102.7132667,25.08285237,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),龙泉住宅区,102.717155,25.083399,462,462,102.7157033,25.08636108,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),高教巷口(龙泉路),102.718369,25.08783,519,508,102.7169151,25.09079026,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),岗头村,102.718615,25.095764,888,883,102.7171604,25.09872324,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),昆烟二部,102.719575,25.098286,298,297,102.7181187,25.10124395,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),沙坝营(霖雨路),102.721954,25.099072,361,255,102.7204938,25.10202736,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
104,129路(逸雅路口(华晨路)--北市区车场),北市区车场,102.728874,25.098934,903,697,102.7274037,25.10188311,14306.2,18.22247,2,2,,,昆明公交集团第六分公司
105,131路(明河路下段--大观楼车场),明河路下段,102.66024,25.018633,0,0,102.6589207,25.02169916,1862.5,2.44618,1,2,630,2100,昆明公交集团第一分公司
105,131路(明河路下段--大观楼车场),明河路中段,102.661201,25.023104,521,506,102.6598793,25.02616783,1862.5,2.44618,1,2,630,2100,昆明公交集团第一分公司
105,131路(明河路下段--大观楼车场),鸿运小区,102.663261,25.025434,332,332,102.6619342,25.0284937,1862.5,2.44618,1,2,630,2100,昆明公交集团第一分公司
105,131路(明河路下段--大观楼车场),明河路东口,102.664795,25.02718,248,248,102.6634644,25.0302366,1862.5,2.44618,1,2,630,2100,昆明公交集团第一分公司
105,131路(明河路下段--大观楼车场),明波村,102.667984,25.026752,380,325,102.6666455,25.0298026,1862.5,2.44618,1,2,630,2100,昆明公交集团第一分公司
105,131路(明河路下段--大观楼车场),明波路,102.671849,25.026957,424,390,102.6705008,25.0300002,1862.5,2.44618,1,2,630,2100,昆明公交集团第一分公司
105,131路(明河路下段--大观楼车场),大观楼车场,102.675907,25.027522,543,414,102.6745487,25.03055739,1862.5,2.44618,1,2,630,2100,昆明公交集团第一分公司
106,132路(正义路步行街--紫骏苑小区),正义路步行街,102.709854,25.041206,0,0,102.7084171,25.04418187,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),财盛巷口(人民中路),102.711937,25.042027,286,229,102.710496,25.04499996,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),昆明市实验中学,102.722069,25.042564,1023,1022,102.7206103,25.04552502,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),大东新村(白塔路),102.725571,25.044336,500,404,102.7241069,25.04729346,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),白塔路口(白龙路),102.726357,25.046835,336,289,102.7248917,25.04979148,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),白龙路,102.731537,25.048542,582,555,102.7300647,25.05149422,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),新迎路口(白龙路),102.736732,25.052153,660,660,102.7352537,25.0551017,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),石闸立交桥(白龙路),102.742455,25.053658,610,600,102.7409713,25.05660424,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),白龙路口(龙华路),102.746544,25.057335,653,580,102.7450572,25.06027995,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),昙华路北段,102.747856,25.053013,593,498,102.7463685,25.05595827,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),昙华路中段,102.747674,25.048819,468,467,102.7461867,25.05176475,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),昙花寺(昙华路),102.74822,25.044926,444,436,102.7467325,25.04787214,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),昙华路南段,102.747023,25.043477,278,201,102.7455363,25.04642342,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),金瓦路口(虹桥路),102.752726,25.040265,1198,676,102.7512365,25.04321171,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),王大桥,102.748507,25.041749,824,456,102.7470195,25.04469548,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),光明路西口,102.749314,25.043043,251,165,102.747826,25.04598929,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),光明路,102.750842,25.04408,192,192,102.7493532,25.04702617,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),光明路东口,102.75467,25.046645,480,480,102.7531796,25.04959125,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
106,132路(正义路步行街--紫骏苑小区),紫骏苑小区,102.755755,25.049336,396,319,102.7542642,25.05228215,4711.6,9.77428,1,2,630,2130,昆明公交集团第二分公司
107,133路(金鼎园--家乐福),金鼎园,102.674905,25.064306,0,0,102.6735481,25.06733918,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
107,133路(金鼎园--家乐福),虹山新村,102.680825,25.062552,673,627,102.6794534,25.06557415,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
107,133路(金鼎园--家乐福),阳光果香小区(学府路),102.685109,25.06418,476,468,102.6837268,25.06719401,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
107,133路(金鼎园--家乐福),景秀庄园小区(虹山东路),102.688346,25.062274,443,389,102.6869561,25.06528231,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
107,133路(金鼎园--家乐福),虹山南路,102.688065,25.057104,661,576,102.6866759,25.06011337,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
107,133路(金鼎园--家乐福),红星家园,102.682938,25.055038,565,565,102.6815614,25.05805701,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
107,133路(金鼎园--家乐福),西站,102.689147,25.052334,1145,694,102.6877554,25.05534194,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
107,133路(金鼎园--家乐福),龙翔街,102.693511,25.050399,581,489,102.6921092,25.05339946,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
107,133路(金鼎园--家乐福),省图书馆,102.699066,25.048389,774,603,102.6976515,25.05138034,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
107,133路(金鼎园--家乐福),翠湖南路,102.703491,25.045919,774,524,102.702067,25.04890361,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
107,133路(金鼎园--家乐福),五华广场,102.706284,25.044582,516,318,102.7048542,25.04756257,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
107,133路(金鼎园--家乐福),正义路,102.709816,25.042574,542,420,102.7083791,25.04554976,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
107,133路(金鼎园--家乐福),象眼街,102.711403,25.04076,368,257,102.7099631,25.04373382,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
107,133路(金鼎园--家乐福),家乐福,102.71209,25.038382,327,273,102.7106488,25.04135518,4726.6,7.84412,1,2,630,2130,昆明公交集团第一分公司
108,134路(中苜蓿村--昆明站(永平路)),中苜蓿村,102.736962,24.990747,0,0,102.7354852,24.99370288,3353.3,4.62207,1,2,600,2130,昆明公交集团第三分公司
108,134路(中苜蓿村--昆明站(永平路)),中苜蓿村口,102.736493,24.992747,228,227,102.7350167,24.99570287,3353.3,4.62207,1,2,600,2130,昆明公交集团第三分公司
108,134路(中苜蓿村--昆明站(永平路)),苜蓿路,102.736246,24.995534,312,311,102.7347699,24.99848965,3353.3,4.62207,1,2,600,2130,昆明公交集团第三分公司
108,134路(中苜蓿村--昆明站(永平路)),日新工业区,102.735651,24.998542,398,340,102.7341754,25.00149759,3353.3,4.62207,1,2,600,2130,昆明公交集团第三分公司
