ID,LABEL,Lat,Lng
长水航城水禾苑,长水航城水禾苑,25.081311,102.949939
长水航城苜蓿苑,长水航城苜蓿苑,25.082083,102.950799
长水航城凌霄苑,长水航城凌霄苑,25.086897,102.954822
环港东路口,环港东路口,25.071918,102.916061
王筇路西段,王筇路西段,25.091871,102.649909
王筇路,王筇路,25.090673,102.653685
科普路口,科普路口,25.087747,102.663043
七公里(昭宗路),七公里(昭宗路),25.042295,102.641266
马街南路口(马街中路),马街南路口(马街中路),25.03049,102.638481
西苑浦路口(马街中路),西苑浦路口(马街中路),25.029388,102.64072
益宁路口(西苑浦路),益宁路口(西苑浦路),25.030773,102.643338
西苑浦路西段,西苑浦路西段,25.032409,102.648116
张峰村南,张峰村南,25.033641,102.653281
张峰村东(昌源南路),张峰村东(昌源南路),25.036076,102.655182
秋苑二期,秋苑二期,25.037257,102.657201
清苑路,清苑路,25.036372,102.658438
梁源西区(清苑路),梁源西区(清苑路),25.034705,102.658294
西苑浦路,西苑浦路,25.033377,102.66135
梁源二期,梁源二期,25.034089,102.664718
洛龙村(祥和街),洛龙村(祥和街),24.890087,102.82967
泰安路口(新北路),泰安路口(新北路),24.893875,102.851997
付家营东,付家营东,24.943151,102.752533
云水路口,云水路口,25.077852,102.745069
云波村,云波村,25.079301,102.745625
盛唐城3号门,盛唐城3号门,25.080946,102.748433
龙华路口(昙华路),龙华路口(昙华路),25.056002,102.7481
昙华寺(昙华路),昙华寺(昙华路),25.045069,102.748222
东骧神骏小区二期,东骧神骏小区二期,25.032161,102.755742
万科公园里小区,万科公园里小区,24.927435,102.78635
商城大道路口(云福路),商城大道路口(云福路),24.928025,102.782205
众和佳苑,众和佳苑,24.900095,102.81194
众和东苑,众和东苑,24.90247,102.816788
众和康园南门,众和康园南门,24.903216,102.820638
万溪村公交首末站,万溪村公交首末站,24.816836,102.879744
万溪冲村南,万溪冲村南,24.820521,102.87197
博大路口(兴园路),博大路口(兴园路),24.825768,102.865603
学苑路口(兴园路),学苑路口(兴园路),24.829236,102.861984
兴园路口(云南白药街),兴园路口(云南白药街),24.831606,102.857374
仕林街(云岭路),仕林街(云岭路),24.844766,102.842591
沙沟段(临时站),沙沟段(临时站),25.051202,102.895833
临时站,临时站,25.048876,102.894549
大板桥工业园,大板桥工业园,25.048394,102.891432
朝阳路口(董家湾路),朝阳路口(董家湾路),25.034865,102.735443
董家湾路口(黎明路),董家湾路口(黎明路),25.032887,102.735657
曙光路口(黎明路),曙光路口(黎明路),25.032865,102.738885
曙光路,曙光路,25.033785,102.739774
曙光路口(朝阳路),曙光路口(朝阳路),25.03553,102.739922
二环东路,二环东路,25.031206,102.745148
金马立交桥南口,金马立交桥南口,25.031381,102.746111
春雨路口(宝花路),春雨路口(宝花路),25.039019,102.638464
马街上村,马街上村,25.039388,102.63701
马街中村口,马街中村口,25.03875,102.634687
马街中村,马街中村,25.038181,102.633082
白云村,白云村,24.750352,102.79582
白云村西,白云村西,24.750842,102.793264
白云村(高新大道),白云村(高新大道),24.753906,102.794818
白云村北(高新大道),白云村北(高新大道),24.755022,102.79875
林塘社区北门,林塘社区北门,24.759097,102.807335
太平村东,太平村东,25.035885,102.764519
上游水岸小区,上游水岸小区,25.07939,102.722336
跃龙桥,跃龙桥,25.080952,102.72406
万源路,万源路,25.076258,102.725357
二环北路口(水岸路),二环北路口(水岸路),25.076529,102.717484
银河星辰花园北门,银河星辰花园北门,25.11967,102.739332
银河北庭小区西门,银河北庭小区西门,25.118963,102.737348
银河北庭小区,银河北庭小区,25.116011,102.736306
大树营中营,大树营中营,25.039983,102.740356
403厂小区,403厂小区,25.023299,102.737478
世纪城乘车点,世纪城乘车点,24.971532,102.765859
雅春苑,雅春苑,24.968281,102.755551
傲春苑,傲春苑,24.966497,102.753186
吉祥路,吉祥路,24.96579,102.752713
傲春苑南门,傲春苑南门,24.965929,102.750234
华春苑,华春苑,24.965408,102.74921
叠春苑,叠春苑,24.963234,102.751862
岚春苑,岚春苑,24.965816,102.756215
玉春苑3号门,玉春苑3号门,24.968776,102.758294
玉春苑,玉春苑,24.969323,102.760647
望春苑,望春苑,24.970981,102.762843
元春苑,元春苑,24.973403,102.762609
迎宾路,迎宾路,24.974327,102.763542
万达商业广场,万达商业广场,24.871953,102.827839
吾悦广场,吾悦广场,24.886567,102.824692
众和康园,众和康园,24.903212,102.820616
春融街口(和谐路),春融街口(和谐路),24.884609,102.830043
俊福花城,俊福花城,24.933516,102.756293
俊福花城(天福苑),俊福花城(天福苑),24.931797,102.75865
蓝光天娇城,蓝光天娇城,24.819462,102.820664
华城花园,华城花园,24.936146,102.789449
塔密地铁站,塔密地铁站,24.937769,102.786853
商英街,商英街,24.939714,102.781033
商城大道路口(商启街),商城大道路口(商启街),24.937951,102.779115
滇池路口(海宏路),滇池路口(海宏路),24.991042,102.663147
朗悦湾小区(招呼站),朗悦湾小区(招呼站),25.116341,102.742977
江东境界花园(盘江西路)(招呼站),江东境界花园(盘江西路)(招呼站),25.115282,102.741949
昆明十中(求实校区)(招呼站),昆明十中(求实校区)(招呼站),25.111719,102.743911
司家营地铁站(求实街),司家营地铁站(求实街),25.110664,102.746515
芙蓉苑,芙蓉苑,25.10921,102.748668
茉莉苑(求实街),茉莉苑(求实街),25.107391,102.751445
紫薇苑(求实街),紫薇苑(求实街),25.106315,102.754996
霖雨路口(通源路),霖雨路口(通源路),25.091185,102.746341
通源路,通源路,25.092396,102.7475
通源路口,通源路口,25.094918,102.750113
林肯公园(丰江路),林肯公园(丰江路),25.094766,102.753993
严家山路口(谷丰路),严家山路口(谷丰路),25.095981,102.754366
谷丰路口(严家山路),谷丰路口(严家山路),25.097626,102.754805
雍锦世家(严家山路),雍锦世家(严家山路),25.098819,102.756068
雍锦世家,雍锦世家,25.099236,102.758911
丰江路口(司家营街),丰江路口(司家营街),25.099792,102.760794
东旭骏城小区,东旭骏城小区,25.027982,102.780026
文延路口(文博路),文延路口(文博路),25.038216,102.864414
阿依村口,阿依村口,25.039939,102.866454
金马立交桥(东风东路)(西行),金马立交桥(东风东路)(西行),25.03569,102.743641
潘家湾(人民西路)1,潘家湾(人民西路)1,25.04408,102.693043
三合营社区,三合营社区,25.03908,102.701515
弥勒寺,弥勒寺,25.034392,102.699605
西昌路(新闻路),西昌路(新闻路),25.036753,102.696107
新闻路(西行),新闻路(西行),25.035608,102.69375
新闻路(东行),新闻路(东行),25.035634,102.694349
五华区保健医院,五华区保健医院,25.040937,102.698359
东风西路口,东风西路口,25.040078,102.700742
第三城(龙辉路),第三城(龙辉路),24.966927,102.79365
羊仙坡南路口,羊仙坡南路口,25.07579,102.676308
高地村东,高地村东,24.967865,102.702789
双村东,双村东,24.969635,102.701823
金湖路口(逸华路),金湖路口(逸华路),24.972986,102.702934
金林碧水小区南门,金林碧水小区南门,25.09247,102.772231
春江路,春江路,25.093524,102.754557
穿金路口(金菊路),穿金路口(金菊路),25.071098,102.74305
金菊路东段,金菊路东段,25.07312,102.740593
金锡路口(金菊路),金锡路口(金菊路),25.074059,102.737999
严家山路口(司家营街),严家山路口(司家营街),25.102326,102.758433
司家营中段,司家营中段,25.104926,102.753082
金殿公园北门,金殿公园北门,25.088494,102.771589
城市山小区,城市山小区,25.037626,102.631558
西园路口(滇缅大道),西园路口(滇缅大道),25.056524,102.679184
昆建路口(虹山西路),昆建路口(虹山西路),25.057726,102.680367
昆建路,昆建路,25.057856,102.680969
省建工医院生活区,省建工医院生活区,25.0576,102.682687
